,0,1,2,3
562,22.97500038,0.00593,0,34.93000031
563,40.35499954,0.00744,6088.709528,46.81000137
564,109.6149979,0.00369,6208.671949,44.27999878
565,25.65500069,0.00578,5228.373394,33.09000015
566,41.99499893,0.00434,8048.386884,42.81999969
567,72.78500366,0.00219,9730.593109,25.07999992
568,21.40500069,0.01533,1233.529024,47.20000076
569,118.1449966,0.00382,3149.214645,45.59000015
570,88.16000366,0.00397,4874.055477,41.90999985
571,27.62999916,0.00728,3392.85715,54.54999924
572,85.72499847,0.00399,4551.378397,42.93999863
573,104.4049988,0.00564,6381.206122,41.16999817
574,61.32500076,0.00683,4101.02497,48.06000137
575,86.02999878,0.00468,7185.897928,38.33000183
576,74.07499695,0.00416,8483.173608,27.90999985
577,79.79000092,0.00707,1728.429982,52.43999863
578,62.13499832,0.00397,6861.46085,39.09000015
579,91.43499756,0.00234,3581.196761,28.20999908
580,45.27999878,0.00905,9267.403423,37.90000153
581,98.16500092,0.00678,6141.59264,39.95999908
582,78.62999725,0.00278,3086.33094,36.43999863
583,20.17000008,0.0166,2749.39749,47.40999985
584,122.6350021,0.00386,4023.316102,45.02999878
585,93.41000366,0.00448,4910.714265,39.29999924
586,27.62999916,0.00793,4327.868908,54.54999924
587,99.47499847,0.00476,7165.96617,36.91999817
588,116.0800018,0.00454,5372.246607,38.45999908
589,74.70500183,0.00362,5450.276289,47.08000183
590,56.89500046,0.00563,6449.378443,32.27000046
591,82.20999908,0.00392,5581.63233,34.27000046
592,76.26499939,0.00583,4197.255512,48.84999847
593,105.4550018,0.00423,7628.841681,42.77000046
594,131.5850067,0.00307,4029.316011,41.40000153
595,24.36499977,0.00999,3480.480606,33.31000137
596,117.7949982,0.00339,12825.95817,35.33000183
597,108.4400024,0.00239,5690.376479,34.86000061
598,19.00499916,0.033799999,862.7219085,53.50999832
599,97.27500153,0.0068,444.1176318,44.16999817
600,30.375,0.005,17711.99951,41.40999985
601,27.29999924,0.00411,11119.22124,54.36999893
602,44.88999939,0.00399,21872.17956,32.52000046
603,64.06999969,0.00636,11823.89864,49.79999924
604,65.68000031,0.00294,14037.41485,41.11000061
605,14.06999969,0.00169,70147.92842,20.07999992
606,44.22999954,0.00322,14956.52156,50.83000183
607,55.56999969,0.00294,29540.81523,24.77000046
608,34.26499939,0.00238,20521.00748,34.40000153
609,53.81499863,0.00444,9195.94624,41.61000061
610,21.24500084,0.00179,16011.17344,19.45999908
611,48.90000153,0.00428,16549.06504,33.99000168
612,49.50500107,0.00377,4368.700105,46.77000046
613,23.28499985,0.00614,2726.384387,44.54000092
614,67.69499969,0.00249,4530.120357,43.88999939
615,58.45000076,0.00515,7687.378528,33.33000183
616,27.74500084,0.00578,3583.044694,54.47000122
617,59.88999939,0.00445,10197.75349,39.93999863
618,89.18000031,0.00632,7917.721449,48.77999878
619,22.03499985,0.0113,4920.353764,54.41999817
620,43.72999954,0.00549,9825.136771,23.04000092
621,81.88500214,0.00662,4145.015258,40.15000153
622,50.68000031,0.01224,5233.660029,53.38000107
623,52.89500046,0.00508,6834.646012,29.84000015
624,85.76000214,0.0041,4236.585669,40.79000092
625,22.86499977,0.01545,2953.398164,44.41999817
626,69.84500122,0.00698,7356.733286,42.29000092
627,53.36000061,0.00477,6002.096284,24.60000038
628,22.54000092,0.00677,2054.652864,44.72999954
629,109,0.00704,3471.591004,49.81999969
630,65.09500122,0.00538,4752.787946,37.13000107
631,27.75499916,0.00589,3663.837082,54.52000046
632,99.88999939,0.00358,7198.324304,41.06999969
633,74.92500305,0.00411,7725.060576,42.45999908
634,53.69499969,0.00384,5635.416634,48.79000092
635,82.94999695,0.00397,6602.014835,37.20999908
636,41.68500137,0.00532,5783.834486,44.59000015
637,56.42499924,0.00602,6401.993528,43.36999893
638,60.25500107,0.00378,3801.5873,37.84000015
639,119.8050003,0.00467,3725.909922,33.49000168
640,14.63000011,0.00994,3132.796852,54.29000092
641,44.70000076,0.00419,13009.54596,21.72999954
642,27.25,0.024209999,599.3391482,47.45000076
643,25.82999992,0.00657,0.598173519,32.02999878
644,129.7200012,0.00409,2586.796951,38.68000031
645,83.04000092,0.00451,4427.937539,38.68999863
646,27.76000023,0.00706,4199.716694,54.52999878
647,90.39499664,0.00387,5762.273875,43.16999817
648,119.9800034,0.00376,5359.042465,46.70999908
649,19.52499962,0.02051,11203.80257,54.49000168
650,38.09500122,0.00905,6202.209932,33.66999817
651,84.30999756,0.00357,5633.053498,36.08000183
652,47.24499893,0.00685,3722.627789,50.91999817
653,58.04000092,0.00486,7693.415301,42.47000122
654,117.4700012,0.00408,3468.137226,43.41999817
655,28.30999947,0.00863,3465.816854,33.25999832
656,90.25499725,0.00581,4538.726523,32.91999817
657,111.4550018,0.00286,7426.573619,31.81999969
658,22.25499916,0.01625,2062.153743,39.70999908
659,158.6900024,0.00408,1757.352993,45.13999939
660,37.76499939,0.0036,13727.77763,43.99000168
661,27.25,0.00067,42850.74383,16.52000046
662,41.625,0.00389,18660.66694,39.18999863
663,55.93000031,0.00512,17789.06326,48.54000092
664,24.88500023,0.00676,15202.66171,54.29000092
665,27.75499916,0.00368,14130.43453,30.55999947
666,49.40000153,0.00453,14750.55113,42.36000061
667,36.88499832,0.00372,17604.838,42.63000107
668,27.51000023,0.00312,15057.69271,22.68000031
669,51.81499863,0.00388,10515.46341,39.66999817
670,23.73500061,0.00098,26285.71401,17.30999947
671,58.18500137,0.00408,19382.35375,33.75999832
672,56.58499908,0.00336,3154.762117,41.95999908
673,25.25499916,0.00403,4461.538116,37.58000183
674,57.22999954,0.0026,5003.846425,40.70999908
675,31.84499931,0.00431,19155.45212,37.18999863
676,27.30500031,0.00483,6258.799176,54.36999893
677,42.55500031,0.0047,14687.23438,37.56999969
678,53.29999924,0.00483,16623.18886,48.75999832
679,36.45000076,0.0054,12194.44395,50.97999954
680,31.22500038,0.00338,17417.15886,27.48999977
681,34.76499939,0.00286,18297.20411,37.84000015
682,48.77000046,0.00375,12738.66679,49.97000122
683,30.15999985,0.00424,18679.24557,25.95999908
684,45.47499847,0.00456,9721.491752,42.02000046
685,22.18000031,0.00253,12620.55362,26.04000092
686,49.09500122,0.00348,17477.01131,34.84999847
687,55.27999878,0.00509,3654.223934,41.43999863
688,18.97999954,0.00244,3221.311455,43.61999893
689,67.08999634,0.0033,4151.515154,46.47000122
690,63.88999939,0.00345,7272.463712,40.38999939
691,27.71999931,0.00703,6352.773615,54.49000168
692,58.86999893,0.00614,6122.149995,38.72000122
693,119.4100037,0.00446,5883.40797,49.00999832
694,49.22000122,0.00442,4735.294105,46.97000122
695,39.18500137,0.00579,15416.23536,22.62999916
696,90.38999939,0.00417,8539.568335,39.43000031
697,41.68000031,0.00485,7610.309397,34.63000107
698,55.47499847,0.00565,8293.805278,36.74000168
699,83.875,0.00133,12075.18718,28.68000031
700,19.50499916,0.01948,2848.049325,54.27000046
701,91.16500092,0.00838,3232.696871,37.31000137
702,81.73000336,0.00458,4604.803603,34.29999924
703,27.12999916,0.00579,1778.929233,53.47999954
704,123.7450027,0.00243,2888.888802,38.33000183
705,29.48999977,0.0039,14671.79483,38
706,28.06999969,0.00317,16056.78243,37.04999924
707,36.44499969,0.00498,22102.40949,33.40999985
708,49.20000076,0.00532,16941.72826,50.88999939
709,51.00500107,0.00259,28096.52473,25.84000015
710,26.92000008,0.00354,22680.79146,28.02000046
711,29.14500046,0.0028,19753.57226,39.68999863
712,35.33499908,0.00478,20437.23811,45.40000153
713,36,0.00316,14177.21456,31.25
714,42.43000031,0.00512,11710.93758,34.83000183
715,23.87999916,0.00175,13211.42905,20.60000038
716,45.08000183,0.00297,20878.78711,37.81999969
717,48.22499847,0.00381,3855.642992,42.65999985
718,23.91500092,0.00428,3044.392312,53.22000122
719,43.21500015,0.00337,4587.537259,37.93000031
720,37.41999817,0.00482,9697.095439,35.79000092
721,27.72500038,0.00721,6969.486787,54.45000076
722,54.24000168,0.00497,11492.95802,32.29999924
723,73.04000092,0.00532,8751.879675,48.43000031
724,69.50499725,0.00407,7921.376,46.56999969
725,24.90500069,0.00544,10463.23485,29.90999985
726,67.01499939,0.00287,18174.2167,32.54999924
727,38.68000031,0.0054,7742.59271,49.52999878
728,48.06999969,0.00388,7409.793596,35.43000031
729,64.75499725,0.00571,8262.697021,30.48999977
730,53.53499985,0.00354,8768.361935,30.48999977
731,61.80500031,0.00404,10160.891,34.06999969
732,79.12000275,0.00449,4135.857604,37.18000031
733,23.70499992,0.00054,65277.77518,13.55000019
734,128.3899994,0.00275,4290.90916,29.77000046
735,31.59499931,0.0047,13023.40459,40.75
736,28.08499908,0.00385,11379.22142,40.06000137
737,35.25500107,0.00385,28174.02699,32.99000168
738,48.29000092,0.00524,15948.47392,49.15999985
739,66.08499908,0.00288,20579.86045,30.43000031
740,21.95499992,0.00422,20270.1434,32.02000046
741,28.36499977,0.00331,15247.73477,38.38999939
742,35.11000061,0.00559,20622.53947,45.65999985
743,26.41500092,0.00393,14468.19329,26.47999954
744,42.93000031,0.004,15617.50031,33.27999878
745,28.79500008,0.00196,53795.91857,17.29000092
746,53.22000122,0.00355,20532.39447,32.16999817
747,46.80500031,0.00424,3950.471911,48.31000137
748,25.22500038,0.00061,47622.94845,17.71999931
749,57.47499847,0.00323,5473.684273,41.15000153
750,52.84500122,0.00417,9031.174858,36.79999924
751,27.34000015,0.00391,7575.447619,54.41999817
752,61.09000015,0.00365,14065.7531,38.68000031
753,53.36999893,0.0042,10276.19091,47.40999985
754,37.74000168,0.00641,13166.92723,47.40999985
755,35.57500076,0.00443,11670.42952,32.86999893
756,50.44499969,0.0046,13708.69623,31.45999908
757,27.04500008,0.00846,9633.569697,39.63000107
758,46.43500137,0.00281,20423.48774,26.97999954
759,79.78500366,0.00343,6667.638599,44.11999893
760,21.89500046,0.00251,9625.497984,24.12999916
761,64.51499939,0.00469,10093.81654,38.58000183
762,69.80000305,0.00352,4593.750047,39.61999893
763,24.07500076,0.00855,2752.046803,44.50999832
764,70.21499634,0.00304,5016.447431,37.75999832
765,89.58999634,0.00346,5869.941977,42.70999908
766,27.62999916,0.00679,3586.156188,54.54999924
767,91.33999634,0.00397,6244.332679,39.99000168
768,90.52500153,0.005,10562.00027,34.52000046
769,56.26499939,0.00371,4716.981084,47.13000107
770,69.72499847,0.00421,4648.455942,42.88999939
771,110.8499985,0.00388,6814.432926,43.65999985
772,86.35500336,0.00415,5433.734631,48.20999908
773,21.73999977,0.00595,5132.773428,27.68000031
774,90.375,0.00131,16503.81816,28.39999962
775,34.74499893,0.01369,1522.279094,54.31999969
776,114.6399994,0.00447,7331.096643,41.77000046
777,83.21499634,0.004,1697.49999,36.68000031
778,18.75,0.01596,1013.157897,53.54999924
779,101.1650009,0.00559,622.5402369,44.77999878
780,46.77999878,0.00448,13337.05351,31.62000084
781,27.71999931,0.00695,6394.244582,54.45999908
782,55.50999832,0.00589,9641.766079,29.78000069
783,75.16500092,0.0068,7586.764516,48.59999847
784,72.07499695,0.00356,8176.966595,41
785,18.78000069,0.0053,9609.433674,31.71999931
786,84.19499969,0.004,12687.5,36.74000168
787,36.78499985,0.00494,7479.757153,30.97999954
788,61.34500122,0.00524,9206.107593,30.48999977
789,104.9649963,0.00365,7298.629779,29.88999939
790,23.45000076,0.00617,1418.152333,38.27999878
791,91.01499939,0.00537,8506.517929,33.20999908
792,54.375,0.00273,23912.0873,19.63999939
793,21.44000053,0.01252,1769.967974,45.75999832
794,106.3550034,0.00306,5980.392019,34.61000061
795,31.95999908,0.00638,20924.76451,42.18000031
796,26.64999962,0.00104,35682.6942,19.01000023
797,35.16500092,0.00457,23746.16905,30.55999947
798,43.90000153,0.00555,18111.71048,51.16999817
799,46.44499969,0.00323,23157.89554,33.27000046
800,20.95499992,0.00363,23118.45607,32.93000031
801,28.21999931,0.00455,25692.30695,34.86999893
802,28.87999916,0.00476,20542.01556,33.29999924
803,30.125,0.0043,22981.39426,28.64999962
804,35.56499863,0.00459,16078.4315,33.13000107
805,29.32500076,0.00391,14808.18421,30.45999908
806,26.39500046,0.00496,21715.72545,35.93000031
807,40.625,0.00505,5124.752116,41.34999847
808,25.44499969,0.00307,6609.120963,43.70000076
809,45.81999969,0.0028,5878.571202,40.77000046
810,49.70500183,0.0056,5775.000126,36.25999832
811,27.73999977,0.00703,2469.416798,54.47000122
812,61.33000183,0.00465,12262.36544,33.59999847
813,82.93000031,0.00504,6730.158418,48.16999817
814,45.11000061,0.00686,7597.667335,54.25999832
815,42.66500092,0.00528,7545.454275,31.65999985
816,72.78500366,0.0046,8165.217859,46.09000015
817,48.04999924,0.00478,7161.087456,49.59999847
818,49.60499954,0.0072,10875.00071,35.20000076
819,155.5350037,0.00229,5283.843049,44.13999939
820,27.50499916,0.0081,4808.641843,31.76000023
821,101.3450012,0.00385,7114.285732,45.36000061
822,72.18499756,0.00705,5106.382841,22.98999977
823,20.55500031,0.00721,1715.672652,43.86999893
824,124.5999985,0.00309,3637.54048,43.20999908
825,74.19000244,0.00476,5817.226723,34.56999969
826,27.75499916,0.00846,5404.255439,54.52000046
827,84.16500092,0.00632,5575.949481,37.97000122
828,98.32499695,0.00471,5687.898237,37.68000031
829,21.07999992,0.01109,3201.082012,52.06999969
830,119.2050018,0.00501,8998.003946,38.97999954
831,72.22000122,0.0041,6268.293015,38.36999893
832,67.19999695,0.00623,5906.901946,36.13000107
833,61.86999893,0.00429,6724.941874,33.20999908
834,105.0749969,0.00359,6949.861103,27.76000023
835,63.63499832,0.00298,3781.879324,42.45000076
836,96.38999939,0.00426,6248.826152,37.11000061
837,96.26000214,0.00206,6456.310952,26.96999931
838,19.77499962,0.01397,3025.769481,46.79000092
839,180.0399933,0.00319,3006.269586,41.33000183
840,82.16000366,0.00472,5125.000341,41.59999847
841,27.76000023,0.00731,4519.836002,54.54000092
842,87.55000305,0.00452,5356.19451,42.86000061
843,116.1299973,0.00423,5144.208069,42.13000107
844,63.41500092,0.00478,5822.175461,43.20999908
845,45.10499954,0.00542,8546.125285,27.23999977
846,111.2699966,0.00299,6658.862804,36.99000168
847,70.39499664,0.0063,4458.730048,41.27999878
848,64.38999939,0.00703,4584.637067,40.54000092
849,102.4800034,0.00483,3908.90258,36.20000076
850,55.95000076,0.00315,5606.348988,30.84000015
851,105.9000015,0.00379,8757.255662,37.99000168
852,79.59999847,0.00383,1725.848633,33.47000122
853,22.45000076,0.01303,1247.122052,46.58000183
854,156.7850037,0.00349,2481.375308,40.06000137
855,57.30500031,0.00428,7264.018371,37.61000061
856,27.71999931,0.00783,4956.577491,54.49000168
857,59.86000061,0.00583,5924.528536,39.22000122
858,66.98000336,0.00438,6406.392405,44.25999832
859,62.38999939,0.00527,5081.594077,47.24000168
860,32.63000107,0.00532,8394.736543,31.31999969
861,69.39499664,0.00298,9553.690984,35.52000046
862,57.79000092,0.00816,3231.61781,44.56000137
863,66.44000244,0.00763,3018.348669,39.24000168
864,76.66999817,0.00404,3591.584249,39.81000137
865,61.06999969,0.00381,4490.813876,47.61999893
866,60.99499893,0.00336,13946.42919,31.28000069
867,111.5999985,0.00336,1723.214328,41.72000122
868,23.80999947,0.01076,2003.71738,43.5
869,128.4400024,0.00259,2826.254986,40.47999954
870,83.41500092,0.00442,5307.692009,40.95000076
871,27.76499939,0.00621,2247.98711,54.52999878
872,103.75,0.00365,5449.314759,43.54000092
873,104.4649963,0.00401,5316.70785,39.29000092
874,24.14999962,0.01147,5142.981718,48.11999893
875,87.45500183,0.00489,7177.913994,38.15999985
876,71.64499664,0.00487,8689.93854,30.67000008
877,68.75499725,0.00668,2904.191634,52.97999954
878,56.18999863,0.00531,6723.164058,32.93000031
879,86.48500061,0.00555,7009.009043,25.26000023
880,58.95000076,0.00491,6498.981841,50.47000122
881,41.15000153,0.00845,7040.237044,40.36000061
882,99.45999908,0.00434,3905.529992,26.48999977
883,29.28499985,0.0138,941.3043182,39.15000153
884,179.8549957,0.00267,2524.344411,44
885,40.00999832,0.00442,9588.23537,35.08000183
886,27.71999931,0.00473,5120.507234,54.45000076
887,54.51499939,0.00542,11802.58308,37.86999893
888,99.375,0.0039,8646.153948,47.36000061
889,49.09999847,0.00369,8075.880427,52.25
890,33.93500137,0.00505,10687.12855,39.41999817
891,55.99499893,0.00461,19292.84162,25.79000092
892,43.16999817,0.0075,6542.666626,39.93000031
893,69.42500305,0.00245,16195.91818,27.37000084
894,126.6050034,0.00302,6115.893851,44.50999832
895,28.27499962,0.00575,5323.478367,37.22999954
896,59.70000076,0.00425,11025.8825,33.29000092
897,71.11000061,0.00191,22738.22045,24.06999969
898,25.01499939,0.01352,2928.993871,42.90999985
899,132.8899994,0.00432,3384.259098,35.77000046
900,64.77500153,0.00454,6746.695907,35.75999832
901,27.72500038,0.00704,5515.62529,54.50999832
902,74.86000061,0.00449,7400.891144,37.58000183
903,70.01499939,0.00446,7143.497834,40.63999939
904,35.07500076,0.00735,4814.965966,53.15000153
905,57.48500061,0.00512,17660.15629,35.41999817
906,77.28500366,0.00453,9033.11176,32.54999924
907,60.92499924,0.00441,4866.213113,49.52999878
908,78.33499908,0.00458,5480.34952,39.54000092
909,110.2850037,0.00337,9415.430451,23.98999977
910,22.89500046,0.01106,4097.649003,53.25
911,46.45000076,0.0063,10799.99982,30.04000092
912,81.29499817,0.00489,3210.633995,25.59000015
913,20.875,0.00757,2922.060811,45.43999863
914,93.27999878,0.00384,2419.270877,42.93000031
915,80.37000275,0.00451,5177.383414,37.84000015
916,27.76000023,0.00749,2906.542206,54.54000092
917,89.41500092,0.00459,5355.119631,39.65999985
918,82.48999786,0.00455,6252.747158,46.79000092
919,57.14500046,0.00469,3829.424065,37.22999954
920,73.77999878,0.00402,10748.75604,28.55999947
921,136.5800018,0.0044,5954.545499,35.47000122
922,68.18499756,0.0047,5957.44705,46.33000183
923,58.43000031,0.00358,6491.620186,34.45000076
924,140.0249939,0.00541,3924.214444,39.25999832
925,25.70999908,0.01231,3261.575967,48.50999832
926,80.88999939,0.0077,4516.88307,29.03000069
927,96.10500336,0.00156,7243.590132,24.06999969
928,18.41500092,0.02523,6251.684447,53.54000092
929,180.8800049,0.0036,4975.000089,43.06999969
930,25.25,0.00521,25145.87208,42.02999878
931,26.36000061,0.00302,16625.82762,40.68999863
932,25.79500008,0.0042,25219.04833,26.77000046
933,39.02999878,0.0062,24979.03224,48.27999878
934,41.73500061,0.00336,20303.57243,38.50999832
935,13.14999962,0.00099,108939.3913,17.22999954
936,26.08499908,0.00283,23434.6295,38.40999985
937,31.72500038,0.00314,25022.29206,35.77000046
938,35.82500076,0.00265,31916.98067,28.67000008
939,34.53499985,0.0042,19000.00159,35.06999969
940,21.85499954,0.00213,39309.85862,24.14999962
941,26.39999962,0.0044,25290.90827,36.04000092
942,37.65499878,0.00214,9224.298506,39.86000061
943,22.07500076,0.00619,9730.209852,44.93000031
944,40.60499954,0.00305,10209.83603,35.20000076
945,50.50999832,0.00517,10721.46992,30.68000031
946,27.78499985,0.00702,5192.307815,54.43999863
947,59.18999863,0.00446,12466.36726,39.66999817
948,63.08000183,0.00415,9086.746559,40.18000031
949,18.50499916,0.0131,8966.411883,53.36999893
950,35.65999985,0.00686,5247.813309,40.95000076
951,54.69499969,0.0045,23855.55522,24.95000076
952,59.34000015,0.00424,7551.887308,49.79000092
953,29.36499977,0.00497,9360.161453,33.47999954
954,101.0899963,0.0039,6425.640732,42.77000046
955,28.06500053,0.00522,6059.387056,31.28000069
956,63.38999939,0.00317,17135.64618,26.62999916
957,52.55500031,0.00328,6832.317086,25.38999939
958,21.81999969,0.0114,3142.982722,44.04999924
959,102.25,0.00321,4607.476569,37.25
960,42.98500061,0.00443,7941.309632,38.45999908
961,27.71999931,0.00585,4741.88038,54.45000076
962,50.83499908,0.00606,9323.432431,28.37000084
963,86.48500061,0.00645,7119.379772,50.45999908
964,36.22999954,0.00431,7765.661639,41.83000183
965,33.125,0.00734,13310.62601,33.45999908
966,57.20000076,0.00378,9320.10577,33.95999908
967,64.74500275,0.00524,8133.587938,46.34999847
968,34.14500046,0.00445,13514.60718,30.72999954
969,75.72499847,0.00442,8486.424813,38.43000031
970,23.51000023,0.00466,11437.76845,22.55999947
971,46.59999847,0.00472,8108.051305,34.34000015
972,66.09999847,0.00284,17066.90235,20.12999916
973,21.29500008,0.01358,2217.967674,47.20000076
974,98.05999756,0.00284,5144.366232,40.29999924
975,60.30500031,0.00412,6196.602281,40.06000137
976,27.71999931,0.00728,6692.307667,54.49000168
977,60.21500015,0.00522,6727.969414,34.56000137
978,105.5950012,0.0044,5920.454244,50.08000183
979,44.88000107,0.00462,6720.779222,48.20999908
980,52.76499939,0.00502,8796.812752,28.92000008
981,74.41500092,0.00558,6892.473048,39.70999908
982,65.56500244,0.00379,7488.126503,47.58000183
983,47.31000137,0.00564,9359.929462,29.70999908
984,81.43000031,0.00415,5657.831085,35.72000122
985,76.82499695,0.0033,2996.969844,47.95000076
986,64.94999695,0.00592,8491.554022,36.56999969
987,78.06500244,0.0037,3362.162005,31.20000076
988,19.93499947,0.01421,1890.92194,47.22999954
989,140.3899994,0.00408,2590.686248,37.75
990,59.41500092,0.0039,8302.564173,33.77000046
991,27.74500084,0.00638,7536.050309,54.47999954
992,58.77500153,0.00492,9310.975744,34.08000183
993,86.06500244,0.00472,6538.136013,49.52999878
994,49.95999908,0.00265,6252.829848,48.18999863
995,40.84000015,0.0042,9545.238565,30.36000061
996,83.02999878,0.00403,8203.473859,28.29000092
997,64.16999817,0.00841,3862.068981,31.63999939
998,57.73500061,0.01172,4078.996547,34.61999893
999,22.03000069,0.01237,4139.854451,36.43999863
1000,67.93499756,0.01124,6582.740158,45.65000153
1001,42.22000122,0.02152,611.9888381,41.20999908
1002,126.8700027,0.00377,2384.615336,43.86999893
1003,26.93000031,0.00825,2203.636401,53.47000122
1004,68.00499725,0.00519,3585.741889,30.96999931
1005,66.53500366,0.00497,5541.247903,36.41999817
1006,27.72500038,0.00666,5234.234446,54.50999832
1007,82.26999664,0.00437,7203.661411,40.22999954
1008,88.04000092,0.0059,7255.932319,49.34999847
1009,64.31500244,0.0063,6284.126818,31.36000061
1010,52.54499817,0.00455,4540.659117,43.72000122
1011,84.51999664,0.00442,5038.461555,37.84000015
1012,62.04999924,0.01203,3704.904463,36.20999908
1013,50.49499893,0.00799,7586.983813,28.97999954
1014,101.8949966,0.00521,6387.71565,29.87999916
1015,52.09500122,0.00208,6860.577395,44.77000046
1016,93.33000183,0.00609,7241.378878,41.99000168
1017,79.80500031,0.00383,6979.112291,25.31999969
1018,19.92499924,0.017559999,1375.854247,47.27999878
1019,136,0.00412,2769.417516,39.65000153
1020,65.23500061,0.00404,5539.603805,39.24000168
1021,27.72500038,0.00645,2928.682163,54.50999832
1022,79.58999634,0.00474,8002.110155,37.86999893
1023,67.62000275,0.00605,9066.115164,31.30999947
1024,20.68499947,0.0129,3482.170504,54.45999908
1025,72.52999878,0.00453,6064.017228,35.90000153
1026,108.6449966,0.00524,6931.297954,39.52999878
1027,28.72999954,0.00537,3512.104472,54.25999832
1028,48.56499863,0.00778,5623.393165,35.02999878
1029,133.2149963,0.00394,2890.862989,44
1030,29.46500015,0.00918,4281.045526,31.69000053
1031,69.875,0.005,6758.000183,32.47000122
1032,81.01499939,0.00253,4193.675801,38.56999969
1033,21.96999931,0.01233,2734.793303,43.24000168
1034,135,0.00424,1931.603779,36.15999985
1035,84.46499634,0.00419,5331.742207,41.31000137
1036,27.78000069,0.00734,4979.563825,54.52000046
1037,84.48500061,0.0047,6819.149051,34.15000153
1038,86.07499695,0.00555,7673.873638,49.13000107
1039,26.52499962,0.021309999,4437.353352,42.90000153
1040,80.68000031,0.00767,4522.815943,38.79000092
1041,72.44499969,0.0104,3035.577005,41.36999893
1042,44.34000015,0.00713,5702.664684,30.69000053
1043,71.37999725,0.00397,4400.503574,40.31000137
1044,131.6349945,0.00508,2435.039384,38.22000122
1045,22.60000038,0.01348,5828.63519,49.13999939
1046,25.44000053,0.00894,5586.129862,25.22999954
1047,82.33999634,0.00565,4391.150274,29.55999947
1048,26.46500015,0.01111,1607.560861,53.52000046
1049,130.8350067,0.00417,2184.652156,42.66999817
1050,36.44499969,0.00487,8975.359366,33.75999832
1051,27.34000015,0.00421,8427.553259,52.75999832
1052,59.57500076,0.00386,10318.6536,31.63999939
1053,68.58999634,0.00579,10360.96754,44.75999832
1054,37.30500031,0.00482,10147.30251,38.5
1055,22.12000084,0.00594,9851.851834,40.75
1056,68.58499908,0.00417,12127.09803,41.86999893
1057,39.93999863,0.00479,7052.191868,34.06999969
1058,35.52500153,0.0058,11763.7933,42.52000046
1059,62.49000168,0.00484,6944.214783,42.59000015
1060,29.15500069,0.00434,5797.234784,30.44000053
1061,72.07499695,0.00365,12619.17813,36.08000183
1062,72.57499695,0.00274,4664.233463,33.11000061
1063,21.78000069,0.01008,2178.571354,47.27999878
1064,90.67500305,0.00336,3154.762117,43.90999985
1065,39.77500153,0.0047,12282.97912,38.15999985
1066,27.29999924,0.00447,9418.34462,54.38999939
1067,48.11500168,0.00401,18344.138,33.77000046
1068,77.73999786,0.00411,12345.49879,50.43000031
1069,63.81000137,0.00544,12889.70625,40.56000137
1070,9.135000229,0.00024,4600.000166,14.25
1071,43.35499954,0.00329,22592.70599,34.56999969
1072,41.14500046,0.00444,9430.179818,27.98999977
1073,35.47000122,0.00496,12750.00024,37.02999878
1074,39.97000122,0.00577,8048.526652,33.18000031
1075,40.42499924,0.00203,36615.76496,27.34000015
1076,43.70999908,0.00436,17135.32037,27.71999931
1077,45.93000031,0.00466,4491.416522,35.63000107
1078,20.98999977,0.00646,4325.077457,44.70999908
1079,63.54999924,0.00364,4813.1868,39.74000168
1080,91.66999817,0.00699,3256.080254,36.02000046
1081,27.62999916,0.00812,3523.39914,54.54999924
1082,86.93000031,0.0043,4751.162651,39.36999893
1083,86.20999908,0.00385,6753.246921,37.22000122
1084,28.15500069,0.01187,4975.568824,54.33000183
1085,81.76999664,0.00456,2267.543922,43.27999878
1086,93.66999817,0.00375,6805.333455,42.90999985
1087,68.57499695,0.00485,6501.031197,36.66999817
1088,33.04000092,0.0112,6968.750391,26.18000031
1089,113.5500031,0.0014,12550,34.47999954
1090,33.95500183,0.0128,5096.874757,52.56000137
1091,102.1549988,0.00397,7050.377725,44.61000061
1092,101.3700027,0.00224,5156.250063,35.88999939
1093,20.125,0.017540001,1273.660147,47.31000137
1094,156.2599945,0.00306,2183.006521,44.47000122
1095,27.93499947,0.0052,12053.84665,39.11999893
1096,28.08499908,0.00429,13517.48303,39.04999924
1097,36.52500153,0.00393,16648.85476,37.56000137
1098,44.22499847,0.00467,18646.68103,52.18000031
1099,43.27000046,0.00466,19781.11659,39.97000122
1100,30.07999992,0.00275,20909.09091,29.96999931
1101,28.04500008,0.0043,16779.06938,42.13000107
1102,40.68999863,0.00396,21191.91853,43.59000015
1103,33.41999817,0.00397,16879.09362,39.5
1104,43.47999954,0.00448,14712.05433,34.33000183
1105,24.20499992,0.00186,19403.22574,22.78000069
1106,47.76499939,0.00391,20130.43411,35.95999908
1107,48.84500122,0.00444,4495.495231,39.68000031
1108,37.47499847,0.00289,4920.415139,46.09000015
1109,57.90000153,0.00305,6639.344366,34.61000061
1110,90.62999725,0.0041,6770.731921,41.70000076
1111,27.77000046,0.00671,816.6915034,54.54000092
1112,94.15499878,0.00417,4983.213503,43.38000107
1113,60.96500015,0.00673,6025.259899,36.75
1114,34.34500122,0.0137,3613.868541,54.5
1115,71.27999878,0.00528,3170.454376,37.75
1116,111.2549973,0.00697,2065.997138,43.72999954
1117,58.04499817,0.01426,1132.538524,50.81999969
1118,55.93000031,0.00623,4958.266339,37.61999893
1119,119.0800018,0.00273,8157.509268,29.28000069
1120,35.39500046,0.01057,2508.041721,47.11999893
